user_id,time,latitude,longitude,coordinates,count,plastic,slippers,plastic wrapper,plastic spoon,plastic bag,thermocol,plastic plate,plastic bottle,plastic cup,static plastic,moving plastic,plastic_area,YoloV8-score,YoloNAS-score,FasterRCNN-score,DETR-score,Ensemble-score,city,state,region,weather,temperature
1d93d83ccfe94f9998df9881d53892ba,2023-03-27,30.541551484002856,76.25043228230228,"[[518, 198, 605, 244], [899, 548, 922, 637], [1678, 159, 1744, 174], [127, 537, 165, 600], [1828, 890, 1881, 938], [743, 299, 825, 366], [1858, 531, 1921, 556], [1003, 797, 1046, 875], [1219, 461, 1231, 533], [1748, 884, 1837, 980], [55, 652, 92, 742], [1411, 274, 1447, 317], [355, 487, 372, 536], [818, 515, 851, 535], [320, 193, 354, 275], [217, 871, 227, 920], [1640, 109, 1660, 124], [423, 10, 462, 81], [1582, 1040, 1676, 1054], [1227, 924, 1295, 957], [1288, 1009, 1331, 1075], [751, 871, 822, 912], [939, 891, 1038, 918], [36, 423, 116, 477], [1262, 889, 1290, 934]]",25,2,4,3,4,1,1,4,2,4,15,10,62088,94.14,75.9,92.19,74.43,89.2,Patiala,Punjab,north-west,clear,27.6
00ff56224bf247b4851f88d5ce6a7bc5,2023-06-30,17.080518809700497,75.99664894231402,"[[1013, 635, 1078, 667], [1298, 55, 1309, 87], [1519, 800, 1574, 860], [1810, 208, 1839, 247], [1261, 48, 1328, 142], [1362, 87, 1398, 166], [1179, 775, 1233, 850], [857, 1017, 956, 1104], [201, 677, 242, 724], [1585, 913, 1629, 924], [1640, 373, 1672, 392]]",11,0,2,0,2,2,0,3,2,0,8,3,31687,96.58,92.84,81.16,80.19,98.49,Vijayapura,Karnataka,south-west,clouds,32.2
0c719f6681bf426bbd751fcf4120af63,2023-03-31,27.36694745477681,81.35682630145453,"[[662, 678, 674, 775], [1816, 305, 1875, 403], [926, 535, 1017, 625]]",3,0,0,0,3,0,0,0,0,0,0,3,15136,92.73,79.45,72.38,77.93,88.61,Sitapur,Uttar Pradesh,north-east,clear,29.8
d6ace8bf51c2498c9afd4cc11ce601c8,2023-03-08,13.385440516038095,92.92215918473727,"[[1400, 303, 1445, 401], [354, 633, 437, 733], [728, 186, 742, 231], [923, 418, 992, 462], [292, 36, 318, 118], [1632, 832, 1725, 879], [223, 513, 248, 555], [1249, 756, 1335, 766], [54, 876, 153, 912], [660, 131, 686, 161], [1868, 667, 1924, 759], [1136, 10, 1147, 83], [258, 155, 296, 167], [856, 872, 939, 971], [656, 103, 683, 184], [915, 300, 928, 362], [1109, 302, 1181, 396], [1330, 1028, 1367, 1046], [928, 223, 1028, 273], [649, 147, 724, 228], [132, 759, 200, 825], [589, 662, 626, 678], [1378, 986, 1421, 1031], [797, 240, 850, 284], [909, 430, 931, 491], [1333, 862, 1429, 910], [920, 537, 968, 566]]",27,5,4,4,3,1,4,1,3,2,17,10,81952,86.45,77.74,79.59,85.11,92.11,North and Middle Andaman,Andaman and Nicobar Islands,south-east,clouds,27.5
90870d6170c8419684c9857c9253448f,2023-04-23,28.361085936873483,94.6658318459859,"[[1239, 549, 1258, 591], [1131, 1022, 1163, 1057], [372, 818, 430, 914], [1329, 64, 1351, 93], [162, 891, 241, 973], [550, 447, 601, 544], [220, 284, 278, 297], [1387, 238, 1397, 335], [1220, 751, 1271, 768], [767, 866, 824, 895]]",10,0,0,5,0,0,0,5,0,0,6,4,23793,87.17,81.77,70.45,81.98,90.76,Siang,Arunachal Pradesh,north-east,clouds,23.9
730c9488555142a788f49b6a6105cbf5,2023-07-11,26.922162997157333,71.14893278546516,"[[815, 537, 845, 564], [1652, 317, 1749, 416], [1583, 297, 1594, 381], [1117, 51, 1197, 62], [1333, 454, 1344, 474], [574, 429, 604, 506], [1616, 1, 1709, 55], [1891, 184, 1984, 227], [415, 866, 451, 964], [1734, 323, 1762, 414], [1190, 1004, 1287, 1064], [543, 718, 573, 798], [191, 127, 290, 192], [703, 476, 719, 515]]",14,2,5,4,0,2,0,0,1,0,13,1,45123,80.54,76.71,73.26,70.01,86.68,Jaisalmer,Rajasthan,north-west,clear,34.6
39ffb9b7d8fd400a82a325688125babb,2023-03-26,23.742975944574752,87.04667422536113,"[[959, 791, 1029, 803], [560, 239, 634, 264], [723, 658, 803, 738], [231, 31, 244, 121], [794, 630, 835, 652], [15, 489, 99, 538], [508, 191, 606, 258], [633, 756, 648, 791]]",8,0,0,0,0,0,2,2,0,4,6,2,22369,86.81,88.18,73.78,88.75,91.32,Paschim Bardhaman,West Bengal,north-east,clouds,32.6
c73440afd63941adac1d733f91f9423b,2023-07-07,21.876608698780416,71.06740586347057,"[[1673, 386, 1717, 418], [883, 355, 958, 436], [243, 402, 330, 465], [775, 584, 794, 620], [1824, 726, 1879, 743]]",5,0,0,0,0,0,5,0,0,0,4,1,14583,96.02,71.69,72.45,92.61,91.7,Amreli,Gujarat,south-west,clouds,27.4
94136115f1e14ee992bb2c1f753694f2,2023-05-30,17.57449527201634,74.20414557828741,"[[796, 250, 811, 315], [1238, 62, 1272, 112], [66, 999, 155, 1073], [1720, 322, 1749, 394]]",4,0,0,0,0,1,0,2,1,0,3,1,11349,92.48,80.57,84.61,90.75,96.91,Satara,Maharashtra,south-west,clouds,25.3
c378dca1a48744e79e8a332ed9da7a26,2023-04-16,29.12265155424893,75.68071421365552,"[[1723, 284, 1819, 306], [367, 192, 405, 238], [452, 871, 535, 927], [1483, 1039, 1495, 1122], [1643, 262, 1678, 343], [54, 804, 116, 822], [692, 665, 737, 756], [403, 808, 461, 879], [176, 643, 240, 668]]",9,5,0,0,4,0,0,0,0,0,4,5,23268,84.7,70.51,79.34,75.65,84.04,Hisar,Haryana,north-west,clouds,32.7
008862b521ee44cdb3584cd309f1a3b2,2023-08-24,27.63234019770204,71.89762332061632,"[[189, 513, 227, 583], [323, 644, 416, 657], [1028, 912, 1103, 950], [341, 337, 417, 397], [888, 308, 907, 319], [1692, 903, 1776, 927], [1430, 983, 1528, 1046], [1783, 502, 1795, 543], [708, 602, 727, 652], [781, 724, 838, 771], [1569, 493, 1654, 581], [1691, 1073, 1702, 1119], [1833, 520, 1907, 542], [1146, 85, 1193, 185], [452, 597, 552, 689], [1894, 503, 1932, 535], [652, 6, 729, 60], [1550, 962, 1614, 974], [741, 557, 787, 623], [419, 763, 519, 776], [276, 659, 367, 713], [1302, 952, 1319, 1033]]",22,5,2,2,0,4,0,0,4,5,0,22,64082,87.54,72.94,86.01,91.53,92.21,Jaisalmer,Rajasthan,north-west,clear,35.4
9e2737135da048a6b4c5146a789bb681,2023-06-16,22.973437560094624,73.92697611493759,"[[1817, 955, 1880, 1031], [1139, 939, 1227, 996], [656, 437, 741, 476], [864, 136, 876, 154], [1232, 360, 1276, 418], [1277, 752, 1295, 819], [1173, 589, 1259, 683], [1276, 267, 1370, 290], [484, 129, 578, 170], [1295, 850, 1327, 936], [500, 254, 596, 294], [1870, 1010, 1894, 1028], [936, 681, 950, 737], [1206, 482, 1280, 500], [602, 686, 615, 714], [609, 286, 687, 385], [548, 391, 577, 435], [1846, 795, 1865, 890], [761, 8, 848, 84]]",19,0,3,5,5,0,0,0,2,4,8,11,58112,82.59,73.64,86.23,69.68,83.24,Panchmahal,Gujarat,north-west,clouds,29.0
bb0e1952bce24012a230ba5eea438e59,2023-06-14,21.30116616158994,79.25875433215398,"[[901, 662, 999, 756], [806, 924, 905, 1021], [35, 972, 47, 984], [1001, 468, 1074, 488], [1851, 932, 1861, 952], [438, 693, 510, 793], [663, 938, 761, 984], [500, 202, 533, 273], [794, 307, 880, 330], [583, 1003, 613, 1074], [1429, 636, 1523, 657], [1185, 178, 1274, 241]]",12,0,0,2,0,1,1,1,2,5,7,5,46359,81.68,83.87,83.21,81.01,92.64,Nagpur,Maharashtra,south-east,clouds,27.1
e80c9bf5d121471c8011fc670c42a4dc,2023-08-24,28.433430744300757,74.86326391937547,"[[1582, 215, 1678, 244], [1450, 287, 1534, 337], [848, 406, 930, 462], [1412, 926, 1473, 1022], [1863, 647, 1873, 698], [1163, 1074, 1224, 1091], [698, 172, 747, 231], [221, 48, 295, 100], [403, 329, 431, 426], [1676, 981, 1706, 1022], [879, 233, 914, 269], [1468, 638, 1519, 706], [884, 864, 939, 949], [1064, 861, 1121, 908]]",14,0,3,3,0,2,0,1,0,5,4,10,41746,81.6,69.81,78.71,75.76,82.94,Churu,Rajasthan,north-west,clouds,35.5
95b6633237524989ab427540aa782ec8,2023-07-19,30.662191012961806,79.07835276312333,"[[1132, 429, 1150, 519], [716, 183, 794, 259], [924, 165, 951, 243], [1157, 253, 1182, 290], [1803, 677, 1821, 752], [1388, 427, 1423, 511]]",6,3,0,0,0,0,2,0,0,1,4,2,14869,91.61,71.59,79.27,82.2,91.2,Rudraprayag,Uttarakhand,north-east,clouds,11.8
90e73f11c0094308b402eed0e56dac98,2023-06-08,29.30526778556513,80.18056729049334,"[[1693, 496, 1752, 590], [80, 216, 129, 285], [380, 334, 392, 400], [1374, 199, 1401, 283], [1445, 607, 1498, 682], [839, 276, 896, 338], [857, 904, 918, 948]]",7,0,0,0,0,4,0,3,0,0,2,5,22180,93.3,74.86,97.83,94.72,99.73,Champawat,Uttarakhand,north-east,clouds,16.9
4acf48528b28477d933b2924b2a63dd9,2023-07-10,15.435743575443338,77.06394796280772,"[[686, 555, 698, 578], [73, 718, 96, 781], [992, 735, 1049, 813], [253, 402, 284, 457], [630, 311, 642, 323], [1084, 576, 1180, 628], [1678, 297, 1733, 358], [1083, 533, 1181, 553], [255, 1050, 347, 1060], [1534, 32, 1624, 56], [1374, 547, 1409, 588], [775, 379, 834, 438], [223, 512, 315, 531], [1000, 408, 1070, 463]]",14,4,0,3,0,0,4,0,0,3,9,5,31921,97.37,78.87,79.86,81.1,91.87,Kurnool,Andhra Pradesh,south-west,clouds,31.8
6cda16c70d4c45daa993238675d937c1,2023-04-02,25.48497363660937,94.74037946649881,"[[746, 664, 813, 761], [1082, 28, 1163, 93], [929, 983, 961, 999], [393, 469, 445, 515], [886, 570, 967, 602], [1464, 960, 1517, 1054]]",6,0,0,1,0,0,1,4,0,0,3,3,22242,98.68,91.52,94.62,82.84,99.47664202868707,Phek,Nagaland,north-east,clouds,13.0
84a1cf17f6e34602b70438fec483ff7f,2023-05-24,24.172323449286445,74.25043582310754,"[[566, 206, 652, 231], [1620, 1008, 1668, 1065], [1353, 626, 1410, 647], [481, 408, 554, 496], [524, 886, 604, 917], [1178, 1012, 1205, 1095], [993, 823, 1073, 876], [159, 276, 247, 326], [1787, 661, 1830, 718], [1630, 489, 1723, 526], [1509, 609, 1525, 681], [1542, 614, 1566, 664], [1643, 564, 1736, 596], [513, 192, 566, 217], [1150, 984, 1176, 1046]]",15,2,0,4,1,3,4,1,0,0,0,15,40025,80.17,83.11,90.65,85.08,95.24,Pratapgarh,Rajasthan,north-west,clouds,27.2
71df214aab7f4c018266f1dc503ede91,2023-04-19,29.263158508899217,76.29784521476064,"[[1842, 1000, 1916, 1024], [1102, 350, 1123, 373], [1898, 901, 1977, 977], [693, 164, 775, 246], [38, 77, 77, 144], [543, 414, 603, 514], [557, 392, 572, 479], [414, 494, 492, 517], [82, 781, 146, 841], [999, 666, 1027, 730], [1582, 877, 1675, 952], [1903, 620, 1936, 662], [1661, 1048, 1740, 1089], [1067, 513, 1131, 538], [510, 869, 537, 937], [638, 371, 715, 416], [1387, 818, 1466, 887], [1009, 217, 1094, 286], [317, 526, 361, 538], [1749, 385, 1840, 452], [921, 642, 957, 727], [1661, 747, 1687, 774], [1469, 879, 1499, 931], [350, 1067, 429, 1078], [868, 738, 911, 774]]",25,4,3,1,4,3,2,1,2,5,16,9,76512,78.52,90.27,90.01,86.01,94.17,Jind,Haryana,north-west,clear,30.4
fb094b46e3a14278bc4fd45e61442b7d,2023-03-14,23.36099424046721,71.174726875359,"[[836, 29, 890, 100], [1691, 218, 1748, 258], [1657, 0, 1688, 39], [32, 582, 111, 599], [1623, 585, 1657, 628], [1857, 785, 1867, 877], [1800, 85, 1899, 126], [72, 710, 160, 756], [1744, 85, 1832, 167], [327, 388, 423, 439], [1375, 72, 1397, 111], [777, 388, 828, 421], [678, 30, 744, 61], [1551, 173, 1639, 239], [161, 157, 232, 224], [851, 357, 886, 382], [1491, 783, 1581, 800], [1558, 9, 1631, 98], [1054, 136, 1090, 171], [1799, 529, 1839, 561], [1329, 102, 1429, 202], [617, 335, 687, 387]]",22,2,3,3,5,3,4,0,2,0,19,3,71501,78.25,87.14,78.71,73.69,85.89,Kutch,Gujarat,north-west,clouds,31.2
5a704f1505b64dd8a83e886cdab7b591,2023-07-17,15.266665936712865,79.41356170146648,"[[621, 447, 634, 503], [633, 935, 691, 971], [447, 886, 503, 973], [666, 926, 712, 1018], [1152, 711, 1187, 745], [69, 654, 94, 677], [926, 165, 1021, 249], [667, 767, 724, 781], [508, 984, 522, 1053], [865, 1032, 893, 1081], [42, 842, 66, 908], [237, 1073, 277, 1135], [1744, 227, 1805, 250], [586, 329, 611, 343], [418, 441, 462, 475], [1220, 266, 1309, 302], [1467, 34, 1495, 72], [917, 334, 969, 416], [682, 337, 765, 350], [776, 359, 812, 403], [503, 407, 592, 481], [162, 1023, 258, 1123]]",22,1,5,3,4,2,1,2,2,2,2,20,59495,95.49,88.6,77.17,84.41,98.25,Prakasam,Andhra Pradesh,south-east,clouds,31.9
0f5a90c5f63c47ea978d0a7bedd410bc,2023-05-17,23.09759203364193,75.6088651036829,"[[417, 645, 480, 718]]",1,0,0,0,0,0,0,0,1,0,1,0,4599,95.66,76.69,90.82,96.71,99.27462349838832,Ujjain,Madhya Pradesh,north-west,clouds,25.4
9c71275c26074909abbd6d038f7c41e9,2023-07-04,28.606389718311487,77.45299358932076,"[[1132, 614, 1167, 692], [501, 101, 518, 115], [358, 288, 397, 349], [87, 528, 138, 598], [1787, 282, 1812, 356], [441, 888, 539, 973], [326, 659, 384, 703], [1387, 211, 1409, 272], [1402, 492, 1485, 544], [1769, 442, 1809, 465], [50, 888, 70, 938], [1733, 153, 1811, 163], [64, 16, 117, 65], [706, 740, 740, 772], [1687, 401, 1760, 490], [394, 674, 491, 771], [1386, 377, 1457, 415], [1719, 14, 1778, 77], [770, 812, 801, 912], [1137, 364, 1158, 433], [519, 50, 584, 130], [1862, 45, 1919, 100], [1576, 275, 1625, 323], [501, 41, 513, 129], [1130, 61, 1145, 153], [952, 78, 971, 134]]",26,0,2,1,5,1,5,5,4,3,25,1,74749,81.25,74.23,82.77,80.79,89.84,Gautam Buddha Nagar,Uttar Pradesh,north-west,clear,32.1
80908bbb55444e7793613a2aba7da625,2023-06-09,20.227038148021617,77.0568102256268,"[[1778, 671, 1840, 729], [1050, 818, 1121, 839], [1738, 643, 1835, 708], [1696, 719, 1763, 757], [1893, 926, 1987, 1007], [711, 303, 772, 355], [1338, 523, 1389, 569], [562, 110, 631, 164], [484, 448, 542, 512], [1864, 571, 1904, 626], [631, 881, 712, 935], [925, 117, 992, 208], [435, 446, 459, 498], [1314, 428, 1401, 457], [1576, 33, 1601, 80], [1180, 56, 1264, 152], [1692, 365, 1723, 411], [1452, 732, 1503, 755], [500, 450, 574, 500], [96, 472, 142, 485], [340, 421, 440, 448]]",21,5,1,1,1,4,2,4,2,1,5,16,69786,69.87,95.61,80.75,93.04,92.75,Washim,Maharashtra,south-west,clouds,26.4
cb3605aca59d44eba4745be0adfa2583,2023-05-08,34.07112521970067,74.4813028887353,"[[1832, 816, 1924, 890], [842, 236, 858, 263], [103, 56, 114, 98], [1196, 555, 1208, 622], [1815, 894, 1828, 970], [776, 122, 801, 208], [1147, 682, 1242, 714], [848, 926, 921, 970], [1697, 519, 1733, 561], [135, 334, 149, 389]]",10,0,0,4,0,1,0,0,0,5,8,2,20178,85.79,75.17,83.49,86.31,88.42,Baramulla,Jammu and Kashmir,north-west,clear,18.4
0973de4f8eb344069fd16f2ad056b3a2,2023-06-09,30.71805534584926,79.77475107484547,"[[1709, 91, 1787, 120], [525, 710, 565, 784], [861, 909, 936, 985], [1352, 543, 1390, 562], [705, 90, 774, 164], [1665, 16, 1748, 27], [159, 960, 197, 995], [209, 403, 249, 431], [844, 29, 918, 98], [648, 656, 746, 710], [389, 596, 483, 694], [1113, 388, 1171, 486], [775, 847, 792, 871], [587, 436, 672, 463], [387, 20, 438, 55], [1447, 522, 1485, 553], [1642, 323, 1715, 407], [1047, 36, 1122, 106], [224, 579, 244, 654], [231, 451, 303, 497], [360, 657, 399, 695], [1901, 212, 1941, 303], [690, 543, 741, 634], [270, 87, 307, 126], [1801, 423, 1864, 510], [1814, 64, 1883, 156], [1529, 722, 1601, 781], [106, 93, 122, 149]]",28,5,2,3,4,4,1,2,3,4,15,13,95446,88.86,94.98,87.6,86.38,99.91823707933311,Chamoli,Uttarakhand,north-east,clouds,7.7
243c75293866422693c4c61235b6e8d0,2023-05-22,24.14709617080367,79.78512218355851,"[[132, 913, 214, 968], [603, 796, 629, 843], [1641, 932, 1686, 963], [219, 758, 249, 813], [816, 821, 844, 862], [1355, 812, 1373, 842], [1855, 402, 1927, 430], [236, 441, 287, 523], [1589, 652, 1631, 709], [1911, 690, 1959, 747], [110, 462, 201, 543], [1514, 339, 1539, 408], [976, 496, 1011, 591], [50, 433, 144, 488]]",14,3,0,0,5,4,0,2,0,0,0,14,39384,79.73,76.07,95.94,70.8,88.0,Damoh,Madhya Pradesh,north-east,clouds,28.0
caed844299d949e497c9e8d04e4be4ba,2023-05-22,24.986937833572522,84.73246405199552,"[[1368, 1064, 1428, 1112], [1690, 152, 1763, 184], [1632, 334, 1688, 391], [512, 829, 552, 859], [47, 283, 96, 366], [1666, 914, 1733, 1002], [1051, 70, 1119, 136], [1666, 625, 1719, 691], [770, 946, 800, 1024], [1678, 896, 1738, 983], [648, 28, 677, 83], [210, 99, 308, 143], [302, 925, 399, 997], [78, 960, 175, 1052], [827, 909, 856, 980], [979, 755, 1073, 802], [854, 1042, 911, 1096], [747, 791, 803, 870], [78, 574, 98, 627], [788, 613, 834, 677], [1493, 746, 1548, 846], [1774, 891, 1836, 921], [3, 360, 51, 383]]",23,0,4,5,2,1,4,3,1,3,13,10,83379,77.47,90.24,83.26,91.83,93.56,Aurangabad,Bihar,north-east,clouds,31.1
f0a7022e00d94ba8b14ba8a362430174,2023-08-08,29.533217046139416,74.74404285256142,"[[407, 697, 423, 788], [1550, 645, 1585, 732], [570, 259, 660, 348], [516, 257, 586, 284], [1249, 337, 1345, 390], [1746, 286, 1764, 345], [540, 185, 625, 197], [1844, 262, 1941, 297], [86, 352, 153, 421], [280, 684, 294, 776], [436, 449, 494, 542], [275, 651, 299, 708], [1207, 876, 1234, 948], [1860, 216, 1951, 255], [128, 74, 153, 165], [1898, 9, 1995, 55], [1557, 1068, 1656, 1146]]",17,1,1,4,5,0,5,1,0,0,1,16,57591,86.45,92.08,86.05,83.24,94.74,Sirsa,Haryana,north-west,clear,34.4
88f92e1220c64ca08d2c405dabc374cb,2023-08-16,21.186958360724326,80.44268306798044,"[[846, 65, 906, 150], [634, 275, 688, 352], [729, 100, 788, 188], [923, 65, 979, 136], [1470, 819, 1530, 912], [773, 193, 840, 256], [394, 216, 428, 241], [1710, 676, 1787, 773], [291, 792, 341, 865], [289, 678, 313, 730]]",10,5,0,1,3,0,1,0,0,0,6,4,41444,81.86,71.53,86.61,81.76,91.16,Gondiya,Maharashtra,south-east,clouds,25.7
1a2020cf69f64fc78b3e31031a50ebc6,2023-07-23,18.597032068536144,77.10106889606737,"[[1636, 81, 1691, 112], [1506, 831, 1572, 863], [704, 368, 723, 424], [1406, 734, 1420, 777], [1246, 405, 1292, 422], [1733, 18, 1757, 113], [1830, 337, 1892, 425], [282, 363, 379, 433], [1746, 200, 1818, 295], [216, 639, 280, 726], [994, 816, 1070, 908], [1685, 67, 1762, 139], [1320, 603, 1418, 665], [1242, 375, 1271, 422], [1038, 127, 1084, 156], [1349, 422, 1390, 506], [1397, 590, 1485, 623], [1605, 926, 1616, 1020]]",18,0,5,2,4,2,3,0,2,0,15,3,61890,87.64,80.4,98.0,86.56,96.68,Latur,Maharashtra,south-west,clouds,25.5
a0af59870e7043618d6c171110ed5f93,2023-08-08,29.106772420525704,76.04703579946695,"[[521, 35, 599, 110], [1633, 623, 1722, 697], [590, 757, 603, 808], [1104, 1057, 1158, 1140], [96, 102, 196, 160], [1592, 866, 1613, 922], [1622, 831, 1712, 918], [1814, 655, 1913, 752], [760, 316, 790, 397], [1159, 353, 1250, 437], [938, 213, 965, 282], [998, 867, 1085, 889], [258, 665, 354, 698], [367, 304, 464, 332], [799, 83, 862, 157], [323, 1001, 356, 1029], [1164, 955, 1226, 1041], [1096, 445, 1147, 495], [383, 675, 398, 758], [894, 303, 933, 329], [1781, 1069, 1864, 1110], [1518, 475, 1559, 535], [255, 243, 340, 336], [814, 223, 882, 247], [1469, 420, 1532, 431], [1356, 583, 1367, 658], [1843, 648, 1893, 727]]",27,2,2,2,5,5,5,1,5,0,12,15,98320,75.62,71.27,73.19,90.02,84.89,Hisar,Haryana,north-west,clouds,31.3
8fe919fb487244fd80793f57fd633d40,2023-08-11,31.374621145644777,79.06558849221067,"[[1919, 502, 1985, 518], [259, 204, 291, 233], [643, 132, 704, 180], [311, 815, 325, 835], [951, 818, 1005, 836], [1729, 384, 1762, 394], [1550, 972, 1570, 1016], [11, 471, 80, 533], [23, 14, 57, 64], [1119, 681, 1200, 740], [404, 180, 420, 246], [693, 831, 737, 896], [1850, 792, 1935, 847], [898, 897, 976, 908], [155, 971, 187, 1064], [1808, 685, 1855, 731], [1549, 123, 1609, 133], [1037, 734, 1076, 755], [1333, 99, 1388, 195], [921, 770, 1018, 792], [524, 789, 622, 853], [1381, 233, 1472, 321], [1496, 17, 1510, 90], [1074, 287, 1159, 382]]",24,5,3,1,1,5,4,2,2,1,0,24,64928,93.5,73.72,78.39,89.88,92.99,Uttarkashi,Uttarakhand,north-east,clouds,8.9
0e7bd4c9e24b437cb68484357c89f50e,2023-04-22,17.358954559210744,76.05401006342652,"[[1391, 662, 1462, 678], [1549, 376, 1630, 462], [1729, 15, 1739, 41], [1721, 803, 1767, 839], [1537, 1035, 1547, 1062], [1123, 209, 1146, 231], [1065, 1031, 1079, 1079], [708, 633, 770, 695], [115, 349, 151, 400], [609, 47, 708, 84], [799, 492, 890, 526], [1622, 373, 1674, 449], [1393, 878, 1428, 958]]",13,2,0,1,1,0,5,2,0,2,10,3,30655,83.24,83.55,73.12,92.57,93.32,Solapur,Maharashtra,south-west,clouds,31.8
62d59c91c5954ac8857f540f7cb05a77,2023-06-01,18.892644590276234,84.04405910259194,"[[1143, 812, 1179, 827], [1408, 377, 1428, 460], [428, 544, 521, 620], [481, 740, 536, 752]]",4,0,0,0,0,0,3,0,1,0,0,4,9928,92.74,88.14,88.92,97.13,99.01,Gajapati,Odisha,south-east,clouds,25.6
d7fc7890988e4324b714b8e3fb03971b,2023-05-25,30.198544392055453,75.08660852362779,"[[297, 239, 376, 264], [1011, 3, 1105, 38], [1698, 1047, 1735, 1118], [632, 1032, 671, 1052], [882, 749, 924, 820], [627, 737, 709, 773], [1568, 272, 1666, 336], [37, 1040, 94, 1119], [1915, 761, 1993, 796]]",9,3,0,1,0,0,5,0,0,0,9,0,28111,82.79,92.96,78.35,70.36,88.19,Bathinda,Punjab,north-west,clear,30.1
64bfc53feb4c401c95019bf56b7262fa,2023-03-07,18.304165059301837,81.41955056081058,"[[532, 24, 545, 94], [432, 985, 530, 1019], [527, 527, 564, 610], [1637, 1028, 1695, 1113], [523, 936, 600, 1005], [1094, 468, 1180, 542], [1406, 208, 1496, 248], [1418, 202, 1429, 250], [383, 789, 466, 839], [1648, 66, 1664, 99]]",10,0,2,0,0,3,5,0,0,0,5,5,32726,83.5,81.82,70.9,94.72,89.8,Sukma,Chhattisgarh,south-east,clouds,25.2
00b18744fd444fbea5ab7bca3b72a823,2023-03-30,21.276550237844006,74.38192683923268,"[[1375, 540, 1465, 619], [111, 359, 149, 429], [1813, 580, 1823, 624], [1189, 841, 1211, 931], [171, 414, 188, 463], [983, 312, 1011, 335], [1714, 823, 1770, 854], [296, 77, 317, 145], [1631, 136, 1699, 148], [1830, 144, 1893, 200]]",10,0,0,1,2,3,0,0,0,4,4,6,21175,72.53,87.09,95.07,86.75,96.79,Nandurbar,Maharashtra,south-west,clear,27.8
fb7f55674bb6461889c2b9a691f8f24a,2023-08-02,25.3665901764435,92.2500243562912,"[[1197, 496, 1238, 595], [711, 837, 803, 916], [72, 986, 96, 1043], [284, 606, 341, 641], [232, 1013, 252, 1113], [1823, 524, 1879, 591], [1486, 737, 1501, 823], [600, 815, 654, 900], [545, 184, 562, 209], [1562, 1014, 1632, 1045], [1871, 957, 1925, 1004], [1691, 386, 1730, 462], [585, 867, 649, 920], [103, 963, 203, 1012], [1431, 67, 1472, 99], [1268, 701, 1286, 742]]",16,1,0,1,0,3,4,3,0,4,4,12,44761,86.46,89.39,99.0,95.3,99.74050451327814,East Jaintia Hills,Meghalaya,north-east,clouds,19.5
5978b403292f48759732fc7b024c8e98,2023-04-24,24.151373002356063,85.34625218244553,"[[1917, 585, 1988, 628], [1344, 896, 1356, 948], [1482, 118, 1537, 195], [264, 644, 277, 704], [1601, 734, 1701, 782], [242, 245, 288, 258], [1058, 153, 1153, 216], [819, 803, 844, 896], [627, 178, 668, 218], [1107, 392, 1198, 470], [1407, 819, 1463, 885], [1740, 300, 1813, 319], [1740, 10, 1826, 96], [1782, 550, 1827, 645], [1669, 581, 1767, 632], [769, 338, 854, 400], [556, 552, 630, 595], [618, 175, 690, 242], [1866, 932, 1959, 960], [414, 927, 428, 985], [48, 1010, 104, 1042], [341, 8, 378, 48], [1182, 591, 1248, 659], [579, 606, 672, 637], [1833, 905, 1896, 941], [27, 189, 99, 263], [168, 366, 250, 385], [564, 755, 658, 774]]",28,5,1,3,2,4,4,2,2,5,12,16,91165,77.43,94.02,68.53,96.73,91.54,Hazaribagh,Jharkhand,north-east,clouds,28.0
74e632063bab41b587bbad08ddfae077,2023-05-25,24.651985279127064,78.86810215024569,"[[1804, 1039, 1902, 1051], [665, 29, 690, 74], [472, 549, 482, 643], [1597, 1030, 1656, 1057], [309, 483, 359, 553], [75, 43, 143, 69], [1768, 1052, 1814, 1111], [865, 700, 908, 723], [1624, 1014, 1683, 1054], [160, 945, 230, 977], [20, 960, 118, 1042], [1774, 586, 1864, 648], [1029, 720, 1060, 776], [558, 684, 627, 763], [269, 961, 347, 990], [1890, 301, 1969, 369], [1453, 610, 1502, 622], [593, 304, 667, 355], [1581, 1008, 1599, 1102], [1756, 967, 1842, 1030], [531, 252, 544, 273]]",21,4,2,2,3,1,3,2,4,0,15,6,58587,100,73.51,86.31,75.99,91.56,Tikamgarh,Madhya Pradesh,north-east,clouds,27.9
a86e72dc564a44399718420099914a60,2023-07-14,24.126439641964748,78.1452211823164,"[[36, 361, 135, 451], [48, 844, 98, 877], [1844, 777, 1887, 828], [797, 181, 870, 236], [1707, 797, 1738, 874], [1203, 8, 1252, 60], [21, 312, 77, 373], [1470, 564, 1495, 599], [305, 233, 394, 284], [582, 179, 592, 244], [1694, 730, 1734, 779], [962, 57, 1052, 130], [821, 123, 907, 157], [1858, 94, 1895, 140]]",14,0,0,0,0,3,4,2,0,5,2,12,44339,82.03,76.96,93.43,71.27,90.27,Sagar,Madhya Pradesh,north-west,clouds,28.0
